,Unnamed: 0,unique_id,node,category_list,construct_list,ml_words_updated,shape,icon,cons_synnonyms,cat_synnonyms,description,emb_string,psid,sid
559,23525,abbvie_assessment_abbvie_aa_nsm_deck1_0170_2_abbvie_aa_nsm,2,['assessment'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'scoring', 'system', 'understanding', 'study', 'closer look', 'rectangle', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', ""what's working and not working"", 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain having shape of a rectangle,169,170
560,22666,abbvie_impact_abbvie_aa_nsm_deck1_0183_6_abbvie_aa_nsm,6,['impact'],['assessment'],['curtain'],['rectangle'],"['check', 'list', 'scale']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['change impact', 'outcome', 'result', 'moving the needle', 'what does that mean for u', 'footprint', 'influence', 'contribute', 'participate', 'engage', 'contribution', 'consequence']","['consequence', 'rating', 'footprint', 'score', 'outcome', 'change impact', 'assessment', 'impact', 'list', 'result', 'contribute', 'valuation', 'scoring', 'system', 'moving the needle', 'engage', 'scale', 'curtain', 'influence', 'contribution', 'rectangle', 'participate', 'check', 'what does that mean for u', 'evaluation']",. The category is impact. The construct is assessment and contain curtain having shape of a rectangle with check list scale icon,179,183
561,22665,abbvie_impact_abbvie_aa_nsm_deck1_0182_4_abbvie_aa_nsm,4,['impact'],['assessment'],['curtain'],['rectangle'],"['check', 'list', 'scale']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['change impact', 'outcome', 'result', 'moving the needle', 'what does that mean for u', 'footprint', 'influence', 'contribute', 'participate', 'engage', 'contribution', 'consequence']","['consequence', 'rating', 'footprint', 'score', 'outcome', 'change impact', 'assessment', 'impact', 'list', 'result', 'contribute', 'valuation', 'scoring', 'system', 'moving the needle', 'engage', 'scale', 'curtain', 'influence', 'contribution', 'rectangle', 'participate', 'check', 'what does that mean for u', 'evaluation']",. The category is impact. The construct is assessment and contain curtain having shape of a rectangle with check list scale icon,179,182
562,22664,abbvie_impact_abbvie_aa_nsm_deck1_0181_3_abbvie_aa_nsm,3,['impact'],['assessment'],['curtain'],['rectangle'],"['check', 'list', 'scale']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['change impact', 'outcome', 'result', 'moving the needle', 'what does that mean for u', 'footprint', 'influence', 'contribute', 'participate', 'engage', 'contribution', 'consequence']","['consequence', 'rating', 'footprint', 'score', 'outcome', 'change impact', 'assessment', 'impact', 'list', 'result', 'contribute', 'valuation', 'scoring', 'system', 'moving the needle', 'engage', 'scale', 'curtain', 'influence', 'contribution', 'rectangle', 'participate', 'check', 'what does that mean for u', 'evaluation']",. The category is impact. The construct is assessment and contain curtain having shape of a rectangle with check list scale icon,179,181
563,22663,abbvie_impact_abbvie_aa_nsm_deck1_0180_2_abbvie_aa_nsm,2,['impact'],['assessment'],['curtain'],['rectangle'],"['check', 'list', 'scale']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['change impact', 'outcome', 'result', 'moving the needle', 'what does that mean for u', 'footprint', 'influence', 'contribute', 'participate', 'engage', 'contribution', 'consequence']","['consequence', 'rating', 'footprint', 'score', 'outcome', 'change impact', 'assessment', 'impact', 'list', 'result', 'contribute', 'valuation', 'scoring', 'system', 'moving the needle', 'engage', 'scale', 'curtain', 'influence', 'contribution', 'rectangle', 'participate', 'check', 'what does that mean for u', 'evaluation']",. The category is impact. The construct is assessment and contain curtain having shape of a rectangle with check list scale icon,179,180
564,24977,abbvie_criteria_abbvie_aa_nsm_deck1_0107_2_abbvie_aa_nsm,2,['criterium'],['assessment'],"['curtain', 'pen']","['circle', 'rectangle']","['check', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'circle', 'assessment', 'valuation', 'criterium', 'rectangle', 'pen', 'scoring', 'system', 'curtain', 'check', 'evaluation']",. The category is criteria. The construct is assessment and contain curtain pen having shape of a circle rectangle with check mark icon,106,107
565,29921,abbvie_performance_abbvie_aa_nsm_deck1_0084_4_abbvie_aa_nsm,4,['performance'],['assessment'],"['curtain', 'scale']",['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['attribute', 'metric', 'dashboard', 'kpi', 'datum', 'high performance', 'analytic', 'stat', 'statistic', 'key performace indicator', 'quality tolerance limit', 'indicator', 'leading', 'lagging', 'lean six sigma', 'outperformance', 'execution', 'achievement', 'attainment', 'commission', 'insight', 'index', 'kpi', 'analysi', 'attainment', 'measure', 'driver', 'trend', 'statistic', 'figure', 'record']","['achievement', 'commission', 'rating', 'record', 'statistic', 'score', 'attainment', 'valuation', 'metric', 'leading', 'dashboard', 'scoring', 'system', 'datum', 'lean six sigma', 'kpi', 'figure', 'rectangle', 'trend', 'outperformance', 'curtain', 'stat', 'high performance', 'insight', 'assessment', 'measure', 'analysi', 'analytic', 'index', 'quality tolerance limit', 'key performace indicator', 'attribute', 'driver', 'performance', 'indicator', 'scale', 'lagging', 'execution', 'evaluation']",. The category is performance. The construct is assessment and contain curtain scale having shape of a rectangle,82,84
566,29920,abbvie_performance_abbvie_aa_nsm_deck1_0083_2_abbvie_aa_nsm,2,['performance'],['assessment'],"['curtain', 'scale']",['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['attribute', 'metric', 'dashboard', 'kpi', 'datum', 'high performance', 'analytic', 'stat', 'statistic', 'key performace indicator', 'quality tolerance limit', 'indicator', 'leading', 'lagging', 'lean six sigma', 'outperformance', 'execution', 'achievement', 'attainment', 'commission', 'insight', 'index', 'kpi', 'analysi', 'attainment', 'measure', 'driver', 'trend', 'statistic', 'figure', 'record']","['achievement', 'commission', 'rating', 'record', 'statistic', 'score', 'attainment', 'valuation', 'metric', 'leading', 'dashboard', 'scoring', 'system', 'datum', 'lean six sigma', 'kpi', 'figure', 'rectangle', 'trend', 'outperformance', 'curtain', 'stat', 'high performance', 'insight', 'assessment', 'measure', 'analysi', 'analytic', 'index', 'quality tolerance limit', 'key performace indicator', 'attribute', 'driver', 'performance', 'indicator', 'scale', 'lagging', 'execution', 'evaluation']",. The category is performance. The construct is assessment and contain curtain scale having shape of a rectangle,82,83
567,29919,abbvie_performance_abbvie_aa_nsm_deck1_0082_3_abbvie_aa_nsm,3,['performance'],['assessment'],"['curtain', 'scale']",['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['attribute', 'metric', 'dashboard', 'kpi', 'datum', 'high performance', 'analytic', 'stat', 'statistic', 'key performace indicator', 'quality tolerance limit', 'indicator', 'leading', 'lagging', 'lean six sigma', 'outperformance', 'execution', 'achievement', 'attainment', 'commission', 'insight', 'index', 'kpi', 'analysi', 'attainment', 'measure', 'driver', 'trend', 'statistic', 'figure', 'record']","['achievement', 'commission', 'rating', 'record', 'statistic', 'score', 'attainment', 'valuation', 'metric', 'leading', 'dashboard', 'scoring', 'system', 'datum', 'lean six sigma', 'kpi', 'figure', 'rectangle', 'trend', 'outperformance', 'curtain', 'stat', 'high performance', 'insight', 'assessment', 'measure', 'analysi', 'analytic', 'index', 'quality tolerance limit', 'key performace indicator', 'attribute', 'driver', 'performance', 'indicator', 'scale', 'lagging', 'execution', 'evaluation']",. The category is performance. The construct is assessment and contain curtain scale having shape of a rectangle,82,82
568,24976,abbvie_criteria_abbvie_aa_nsm_deck1_0106_5_abbvie_aa_nsm,5,['criterium'],['assessment'],"['curtain', 'pen']","['circle', 'rectangle']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'circle', 'assessment', 'valuation', 'criterium', 'rectangle', 'pen', 'scoring', 'system', 'curtain', 'evaluation']",. The category is criteria. The construct is assessment and contain curtain pen having shape of a circle rectangle,106,106
569,24981,abbvie_criteria_abbvie_aa_nsm_deck1_0108_3_abbvie_aa_nsm,3,['criterium'],['assessment'],"['curtain', 'pen']","['circle', 'rectangle']","['check', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'circle', 'assessment', 'valuation', 'criterium', 'rectangle', 'pen', 'scoring', 'system', 'curtain', 'check', 'evaluation']",. The category is criteria. The construct is assessment and contain curtain pen having shape of a circle rectangle with check mark icon,106,108
570,23520,abbvie_assessment_abbvie_aa_nsm_deck1_0164_5_abbvie_aa_nsm,5,['assessment'],['assessment'],"['curtain', 'scale']",['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'scoring', 'system', 'understanding', 'study', 'closer look', 'rectangle', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', ""what's working and not working"", 'scale', 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain scale having shape of a rectangle,161,164
571,22685,abbvie_impact_abbvie_aa_nsm_deck1_0203_4_abbvie_aa_nsm,4,['impact'],['assessment'],['curtain'],['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['change impact', 'outcome', 'result', 'moving the needle', 'what does that mean for u', 'footprint', 'influence', 'contribute', 'participate', 'engage', 'contribution', 'consequence']","['consequence', 'rating', 'footprint', 'score', 'outcome', 'change impact', 'assessment', 'impact', 'result', 'contribute', 'valuation', 'scoring', 'system', 'moving the needle', 'engage', 'influence', 'contribution', 'rectangle', 'participate', 'curtain', 'what does that mean for u', 'evaluation']",. The category is impact. The construct is assessment and contain curtain having shape of a rectangle,201,203
572,23506,abbvie_assessment_abbvie_aa_nsm_deck1_0150_5_abbvie_aa_nsm,5,['assessment'],['assessment'],"['curtain', 'speedometer']",['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'scoring', 'system', 'understanding', 'study', 'speedometer', 'closer look', 'rectangle', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', ""what's working and not working"", 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain speedometer having shape of a rectangle,146,150
